Row ID,Order Date,City,State,Category,Sub-Category,Sales,Quantity,Profit,Year_Month
1952,2017-09-02,New York City,New York,Technology,Phones,197.97,3,57.41129999999999,2017-09
1956,2017-09-02,New York City,New York,Technology,Accessories,238.0,2,38.08000000000001,2017-09
1957,2017-09-02,New York City,New York,Technology,Accessories,167.97,3,40.31280000000001,2017-09
1961,2017-09-10,Springfield,Missouri,Technology,Accessories,296.85,5,53.43299999999999,2017-09
1962,2017-09-10,Springfield,Missouri,Technology,Accessories,112.8,6,6.768000000000001,2017-09
1967,2017-12-21,Paterson,New Jersey,Technology,Phones,281.97,3,78.9516,2017-12
1970,2017-09-23,Tulsa,Oklahoma,Technology,Accessories,291.96,4,102.18599999999998,2017-09
1972,2017-05-06,Chicago,Illinois,Technology,Accessories,408.744,7,76.63949999999998,2017-05
1975,2014-12-14,Chicago,Illinois,Technology,Accessories,35.016000000000005,3,-2.188500000000003,2014-12
1983,2014-12-03,Oklahoma City,Oklahoma,Technology,Phones,479.96,4,134.3888,2014-12
1999,2014-02-06,Chesapeake,Virginia,Technology,Phones,161.61,1,42.018600000000006,2014-02
2000,2014-02-06,Chesapeake,Virginia,Technology,Phones,144.95,5,42.03549999999999,2014-02
2001,2017-04-11,Pasadena,California,Technology,Accessories,199.95,5,21.994499999999988,2017-04
2007,2014-12-31,Columbia,Missouri,Technology,Accessories,47.53,7,16.160200000000003,2014-12
2012,2015-12-11,Houston,Texas,Technology,Accessories,159.984,2,35.9964,2015-12
2056,2017-12-22,Detroit,Michigan,Technology,Accessories,199.95,5,63.98399999999999,2017-12
2058,2017-12-22,Detroit,Michigan,Technology,Accessories,84.99,1,30.5964,2017-12
2067,2014-10-31,Los Angeles,California,Technology,Accessories,251.91,9,47.86289999999998,2014-10
2069,2015-04-13,Pomona,California,Technology,Accessories,199.96,4,69.98599999999999,2015-04
2074,2017-11-07,Brentwood,California,Technology,Accessories,59.97,3,13.7931,2017-11
2075,2017-11-07,Brentwood,California,Technology,Phones,761.5440000000001,7,66.63510000000002,2017-11
2081,2015-12-24,Phoenix,Arizona,Technology,Phones,111.984,2,11.198400000000005,2015-12
2100,2017-09-07,Portland,Oregon,Technology,Accessories,279.944,7,80.48390000000002,2017-09
2105,2017-03-24,New York City,New York,Technology,Accessories,26.0,2,11.7,2017-03
2126,2017-12-01,Philadelphia,Pennsylvania,Technology,Phones,62.958,7,9.4437,2017-12
2127,2014-06-23,Philadelphia,Pennsylvania,Technology,Accessories,86.376,3,1.079699999999999,2014-06
2136,2015-11-30,Philadelphia,Pennsylvania,Technology,Phones,94.92,4,15.819999999999991,2015-11
2144,2016-09-01,Philadelphia,Pennsylvania,Technology,Phones,23.988,2,-4.797599999999997,2016-09
2150,2017-03-31,New York City,New York,Technology,Phones,84.94999999999999,5,22.087,2017-03
2152,2014-11-24,Saint Louis,Missouri,Technology,Accessories,111.79,7,43.5981,2014-11
2164,2016-10-13,Laredo,Texas,Technology,Accessories,191.976,3,23.996999999999986,2016-10
2170,2017-01-27,Kent,Ohio,Technology,Accessories,71.976,3,-8.997000000000003,2017-01
2171,2017-01-27,Kent,Ohio,Technology,Phones,107.982,3,-26.995499999999996,2017-01
2184,2016-05-07,New York City,New York,Technology,Accessories,199.95,5,21.994499999999988,2016-05
2187,2016-07-14,Huntsville,Alabama,Technology,Accessories,29.0,2,7.25,2016-07
2196,2016-12-10,Seattle,Washington,Technology,Accessories,44.75,5,8.502499999999994,2016-12
2208,2014-07-14,Aurora,Illinois,Technology,Phones,38.272000000000006,4,3.827200000000001,2014-07
2222,2015-12-06,Marion,Ohio,Technology,Phones,485.94,2,-89.08900000000006,2015-12
2228,2017-07-29,Austin,Texas,Technology,Phones,124.79200000000002,1,15.598999999999991,2017-07
2234,2015-12-14,Portland,Oregon,Technology,Phones,319.968,4,35.99639999999995,2015-12
2235,2017-12-05,Burlington,Vermont,Technology,Accessories,205.03,7,67.65989999999998,2017-12
2247,2017-11-21,Pasadena,California,Technology,Phones,659.9760000000001,3,49.49819999999997,2017-11
2256,2016-09-17,Bangor,Maine,Technology,Phones,437.85,3,131.35499999999996,2016-09
2261,2015-11-08,San Diego,California,Technology,Accessories,371.97,3,66.95459999999997,2015-11
2262,2015-12-18,New York City,New York,Technology,Accessories,166.24,1,24.936000000000007,2015-12
2264,2016-11-14,Atlanta,Georgia,Technology,Accessories,499.98,2,114.99540000000002,2016-11
2279,2014-06-27,Southaven,Mississippi,Technology,Accessories,223.96,4,53.75040000000001,2014-06
2284,2015-03-05,New Castle,Indiana,Technology,Phones,23.92,2,6.697600000000001,2015-03
2291,2015-04-20,Columbus,Georgia,Technology,Phones,287.97,3,77.75189999999999,2015-04
2294,2015-11-01,New York City,New York,Technology,Phones,4.95,1,1.3365,2015-11
2298,2015-11-01,New York City,New York,Technology,Phones,42.95,1,1.288499999999999,2015-11
2300,2015-11-01,New York City,New York,Technology,Phones,503.96,4,125.99,2015-11
2303,2016-01-17,Columbus,Georgia,Technology,Accessories,316.0,4,31.59999999999997,2016-01
2308,2017-11-05,New York City,New York,Technology,Accessories,390.75,5,171.93000000000006,2017-11
2319,2017-07-20,Sioux Falls,South Dakota,Technology,Accessories,389.97,3,132.58980000000005,2017-07
2321,2017-03-20,Seattle,Washington,Technology,Accessories,265.93,7,63.8232,2017-03
2343,2014-12-31,Franklin,Massachusetts,Technology,Accessories,113.97,3,27.3528,2014-12
2356,2015-08-31,San Francisco,California,Technology,Accessories,36.51,1,15.6993,2015-08
2357,2015-08-31,San Francisco,California,Technology,Machines,239.976,3,80.99189999999999,2015-08
2371,2017-07-07,Warwick,Rhode Island,Technology,Accessories,252.0,4,93.24,2017-07
2386,2017-03-25,Fresno,California,Technology,Phones,211.168,4,15.837600000000007,2017-03
2387,2017-03-25,Fresno,California,Technology,Copiers,479.984,2,59.99799999999996,2017-03
2395,2015-11-14,New York City,New York,Technology,Accessories,37.6,2,2.256,2015-11
2396,2015-11-14,New York City,New York,Technology,Accessories,59.9,2,23.96,2015-11
2406,2017-10-07,Los Angeles,California,Technology,Phones,128.744,7,-28.96739999999999,2017-10
2409,2017-01-20,San Francisco,California,Technology,Phones,359.97600000000006,3,130.49130000000002,2017-01
2417,2017-10-12,Albuquerque,New Mexico,Technology,Accessories,595.0,5,95.20000000000005,2017-10
2421,2017-11-09,Coachella,California,Technology,Accessories,99.99,1,43.9956,2017-11
2424,2017-12-25,Fairfield,Ohio,Technology,Accessories,158.928,7,41.7186,2017-12
2434,2017-05-28,Houston,Texas,Technology,Phones,54.368,4,4.077599999999997,2017-05
2441,2016-05-22,Passaic,New Jersey,Technology,Phones,345.0,5,86.25,2016-05
2444,2016-05-22,Passaic,New Jersey,Technology,Accessories,95.1,5,30.431999999999995,2016-05
2446,2016-05-22,Passaic,New Jersey,Technology,Phones,257.98,2,74.8142,2016-05
2452,2017-03-17,New York City,New York,Technology,Phones,119.7,6,31.122,2017-03
2454,2017-03-17,New York City,New York,Technology,Accessories,57.06,3,18.2592,2017-03
2455,2017-03-17,New York City,New York,Technology,Accessories,71.6,8,13.603999999999992,2017-03
2465,2017-12-03,New York City,New York,Technology,Phones,136.99,1,36.987300000000005,2017-12
2475,2016-11-03,Los Angeles,California,Technology,Accessories,82.95,5,29.0325,2016-11
2483,2017-08-28,Seattle,Washington,Technology,Phones,35.168,4,11.4296,2017-08
2495,2016-09-10,Houston,Texas,Technology,Phones,719.96,5,53.99700000000004,2016-09
2509,2017-03-02,Los Angeles,California,Technology,Phones,196.776,3,14.758199999999997,2017-03
2510,2017-03-02,Los Angeles,California,Technology,Accessories,479.94,6,52.79340000000002,2017-03
2512,2015-04-18,Monroe,Louisiana,Technology,Accessories,106.5,6,41.535,2015-04
2514,2016-11-11,Chicago,Illinois,Technology,Accessories,95.968,4,1.1995999999999931,2016-11
2523,2016-10-15,Oklahoma City,Oklahoma,Technology,Phones,5.5,1,1.375,2016-10
2526,2015-04-06,Houston,Texas,Technology,Accessories,25.488,2,4.4604,2015-04
2534,2014-08-17,Little Rock,Arkansas,Technology,Accessories,339.96,4,122.38559999999998,2014-08
2536,2015-09-06,La Quinta,California,Technology,Accessories,46.32,4,18.0648,2015-09
2539,2015-01-27,Cleveland,Ohio,Technology,Phones,155.36999999999998,1,-36.253,2015-01
2555,2016-08-15,Tallahassee,Florida,Technology,Phones,705.544,7,70.55440000000007,2016-08
2556,2015-09-26,New York City,New York,Technology,Accessories,50.0,2,12.0,2015-09
2564,2015-03-17,New York City,New York,Technology,Accessories,15.02,1,2.7036,2015-03
2566,2017-12-21,Bowling Green,Kentucky,Technology,Accessories,71.0,4,27.69,2017-12
2570,2017-12-27,Newark,Ohio,Technology,Phones,164.388,2,-35.6174,2017-12
2585,2014-01-26,Alexandria,Virginia,Technology,Phones,187.98,2,52.6344,2014-01
2590,2016-05-05,Los Angeles,California,Technology,Phones,246.168,3,21.5397,2016-05
2593,2017-11-24,Summerville,South Carolina,Technology,Phones,79.1,2,39.55,2017-11
2597,2017-05-13,Columbus,Indiana,Technology,Phones,587.97,3,158.75190000000003,2017-05
2608,2014-11-25,Arlington,Texas,Technology,Accessories,24.672,3,0.0,2014-11
2620,2017-12-22,Carlsbad,New Mexico,Technology,Phones,67.04,4,6.703999999999997,2017-12
2627,2017-10-22,New York City,New York,Technology,Phones,52.99,1,0.5298999999999978,2017-10
2628,2017-11-13,Springfield,Ohio,Technology,Accessories,60.864,4,9.129599999999996,2017-11
2642,2015-02-20,Hot Springs,Arkansas,Technology,Accessories,29.99,1,2.9989999999999988,2015-02
2644,2016-04-17,Raleigh,North Carolina,Technology,Phones,36.792,1,4.139099999999999,2016-04
2650,2014-09-07,Tulsa,Oklahoma,Technology,Phones,104.85,3,28.309500000000007,2014-09
2667,2016-10-01,Amarillo,Texas,Technology,Accessories,79.51200000000001,3,20.8719,2016-10
2681,2017-01-21,Jackson,Michigan,Technology,Accessories,619.9499999999999,5,111.59099999999997,2017-01
2683,2017-01-21,Jackson,Michigan,Technology,Machines,350.97300000000007,3,152.08829999999998,2017-01
2684,2017-01-21,Jackson,Michigan,Technology,Phones,164.99,1,49.49699999999999,2017-01
2693,2016-08-28,Englewood,Colorado,Technology,Phones,108.576,3,8.1432,2016-08
2697,2014-03-18,Jacksonville,Florida,Technology,Machines,821.3,4,-16.426000000000045,2014-03
2705,2017-07-11,New York City,New York,Technology,Accessories,132.60000000000002,6,17.238000000000007,2017-07
2714,2014-04-25,Wilmington,North Carolina,Technology,Phones,302.376,3,37.797,2014-04
2716,2014-12-04,New York City,New York,Technology,Phones,129.98,2,62.3904,2014-12
2717,2017-08-26,Columbus,Georgia,Technology,Accessories,71.98,2,15.1158,2017-08
2718,2014-09-07,New York City,New York,Technology,Phones,377.97,3,109.6113,2014-09
2726,2017-11-07,Philadelphia,Pennsylvania,Technology,Phones,359.97,5,-71.99400000000003,2017-11
2729,2017-12-22,Toledo,Ohio,Technology,Phones,629.958,7,94.4937,2017-12
2733,2014-07-02,Plainfield,New Jersey,Technology,Phones,73.98,2,19.9746,2014-07
2736,2015-11-13,Newark,Delaware,Technology,Phones,377.97,3,94.4925,2015-11
2739,2015-11-13,Newark,Delaware,Technology,Phones,89.98,2,43.1904,2015-11
2741,2017-04-16,Hoover,Alabama,Technology,Accessories,25.98,2,1.558799999999998,2017-04
2745,2015-06-20,San Francisco,California,Technology,Phones,125.976,3,47.241,2015-06
2746,2017-08-07,Jacksonville,North Carolina,Technology,Accessories,79.992,1,21.9978,2017-08
2748,2015-11-22,Frisco,Texas,Technology,Accessories,27.168000000000003,4,-1.3583999999999987,2015-11
2754,2015-04-17,San Francisco,California,Technology,Accessories,323.37,3,129.348,2015-04
2755,2015-04-17,San Francisco,California,Technology,Phones,783.9600000000002,5,68.59650000000002,2015-04
2758,2016-06-11,New York City,New York,Technology,Accessories,239.97,3,71.99099999999999,2016-06
2762,2017-10-12,San Francisco,California,Technology,Accessories,0.99,1,0.4356000000000001,2017-10
2770,2015-04-02,Dallas,Texas,Technology,Accessories,50.120000000000005,7,-0.6265000000000072,2015-04
2771,2015-04-02,Dallas,Texas,Technology,Accessories,47.976,3,1.7990999999999993,2015-04
2780,2017-04-30,Pompano Beach,Florida,Technology,Accessories,2.3760000000000003,3,0.7424999999999999,2017-04
2783,2016-11-11,Detroit,Michigan,Technology,Phones,257.98,2,74.8142,2016-11
2784,2016-11-05,Philadelphia,Pennsylvania,Technology,Phones,23.988,2,-15.992,2016-11
2785,2016-10-09,Troy,Ohio,Technology,Phones,23.976,4,-15.584400000000002,2016-10
2795,2014-04-12,Redondo Beach,California,Technology,Phones,438.36800000000005,4,38.357200000000006,2014-04
2801,2016-10-25,Miami,Florida,Technology,Phones,783.9600000000002,5,78.39600000000004,2016-10
2822,2016-12-31,Anaheim,California,Technology,Phones,302.376,3,22.678200000000015,2016-12
2833,2014-11-01,Portland,Oregon,Technology,Phones,155.976,3,54.5916,2014-11
2839,2016-06-09,Tallahassee,Florida,Technology,Machines,695.7,2,-27.82799999999997,2016-06
2844,2017-05-18,Philadelphia,Pennsylvania,Technology,Accessories,36.048,3,-0.9012000000000012,2017-05
2859,2017-05-19,Atlanta,Georgia,Technology,Accessories,67.8,4,4.067999999999998,2017-05
2860,2017-05-19,Atlanta,Georgia,Technology,Phones,377.97,3,98.2722,2017-05
2880,2016-01-15,Westfield,New Jersey,Technology,Accessories,254.97,3,91.7892,2016-01
2896,2017-10-23,Rochester,New York,Technology,Phones,35.88,3,10.046400000000002,2017-10
2898,2016-01-04,Charlotte,North Carolina,Technology,Copiers,959.968,4,119.99599999999992,2016-01
2900,2015-09-12,New York City,New York,Technology,Copiers,479.984,2,59.99799999999996,2015-09
2915,2015-10-12,Noblesville,Indiana,Technology,Phones,135.72,3,35.2872,2015-10
2917,2015-10-12,Noblesville,Indiana,Technology,Phones,263.96,4,71.26920000000001,2015-10
2934,2016-12-06,Seattle,Washington,Technology,Phones,156.79200000000003,1,13.719300000000004,2016-12
2935,2016-12-06,Seattle,Washington,Technology,Phones,431.97600000000006,3,26.998499999999996,2016-12
2950,2017-11-12,Glendale,Arizona,Technology,Accessories,41.6,4,12.999999999999998,2017-11
2954,2017-11-12,Glendale,Arizona,Technology,Phones,7.920000000000001,2,0.6929999999999998,2017-11
2955,2017-11-12,Glendale,Arizona,Technology,Phones,671.984,2,50.39880000000002,2017-11
2956,2016-08-18,New York City,New York,Technology,Phones,39.99,1,11.597099999999998,2016-08
2989,2016-02-21,Los Angeles,California,Technology,Accessories,12.99,1,0.779399999999999,2016-02
2999,2014-06-21,Philadelphia,Pennsylvania,Technology,Accessories,95.968,4,28.79040000000001,2014-06
3019,2016-08-23,Pharr,Texas,Technology,Accessories,666.4,7,-33.319999999999965,2016-08
3030,2016-03-24,Gresham,Oregon,Technology,Phones,403.168,4,25.198000000000008,2016-03
3035,2015-06-11,Monroe,Louisiana,Technology,Accessories,53.7,6,10.202999999999994,2015-06
3050,2017-04-02,Columbus,Georgia,Technology,Accessories,360.0,4,129.6,2017-04
3054,2016-04-09,Detroit,Michigan,Technology,Phones,517.9,2,134.654,2016-04
3061,2016-11-07,Newark,Ohio,Technology,Accessories,119.976,3,22.49549999999999,2016-11
3063,2015-11-27,Newark,Delaware,Technology,Phones,83.97,3,23.5116,2015-11
3064,2015-11-27,Newark,Delaware,Technology,Accessories,104.97,3,7.347900000000003,2015-11
3066,2017-03-13,Albuquerque,New Mexico,Technology,Phones,140.736,8,49.2576,2017-03
3067,2017-03-13,Albuquerque,New Mexico,Technology,Accessories,214.95,5,88.12950000000001,2017-03
3081,2017-09-04,Apple Valley,California,Technology,Phones,43.176,3,15.1116,2017-09
3083,2017-05-27,Louisville,Kentucky,Technology,Phones,539.97,3,134.9925,2017-05
3086,2017-02-09,Houston,Texas,Technology,Accessories,127.984,2,15.997999999999989,2017-02
3092,2016-03-03,Newark,Delaware,Technology,Phones,479.95,5,129.5865,2016-03
3113,2016-08-23,Seattle,Washington,Technology,Machines,837.5999999999999,3,62.82000000000005,2016-08
3120,2015-06-11,Lakeland,Florida,Technology,Phones,249.58400000000003,2,31.197999999999983,2015-06
3127,2017-09-08,Philadelphia,Pennsylvania,Technology,Phones,258.528,2,-47.39680000000001,2017-09
3131,2014-12-16,Los Angeles,California,Technology,Accessories,395.0,5,39.49999999999996,2014-12
3132,2014-12-16,Los Angeles,California,Technology,Phones,627.1680000000001,4,70.55639999999994,2014-12
3137,2017-11-12,Dallas,Texas,Technology,Phones,67.992,1,8.498999999999992,2017-11
3139,2017-11-12,Dallas,Texas,Technology,Accessories,44.784,2,-0.5598000000000045,2017-11
3143,2017-09-25,Cincinnati,Ohio,Technology,Accessories,119.96,5,35.98800000000001,2017-09
3147,2017-02-11,Seattle,Washington,Technology,Phones,88.77600000000001,3,7.767900000000001,2017-02
3153,2015-12-15,Newark,Ohio,Technology,Phones,101.988,2,-16.99800000000002,2015-12
3158,2015-08-24,New York City,New York,Technology,Accessories,26.0,2,11.7,2015-08
3160,2016-03-26,Jacksonville,North Carolina,Technology,Accessories,119.976,3,-17.99640000000002,2016-03
3166,2014-09-21,San Francisco,California,Technology,Phones,239.98400000000004,2,23.998400000000004,2014-09
3177,2017-09-23,Fort Collins,Colorado,Technology,Accessories,47.984,2,0.5997999999999966,2017-09
3188,2017-03-12,Lowell,Massachusetts,Technology,Phones,69.93,7,32.1678,2017-03
3192,2017-10-02,New York City,New York,Technology,Phones,65.99,1,17.157400000000003,2017-10
3197,2017-07-22,New York City,New York,Technology,Phones,29.97,3,14.0859,2017-07
3199,2014-12-01,Jacksonville,North Carolina,Technology,Phones,95.968,4,9.596800000000004,2014-12
3203,2014-11-10,San Diego,California,Technology,Phones,601.536,8,60.15360000000001,2014-11
3204,2014-11-10,San Diego,California,Technology,Accessories,10.99,1,4.2861,2014-11
3209,2016-01-09,Fresno,California,Technology,Accessories,349.95,5,118.983,2016-01
3210,2016-01-09,Fresno,California,Technology,Phones,377.92800000000005,9,141.723,2016-01
3217,2014-05-13,Oakland,California,Technology,Accessories,149.97,3,52.48949999999999,2014-05
3219,2017-11-10,New York City,New York,Technology,Phones,430.88,2,124.9552,2017-11
3222,2015-10-02,Lakewood,New Jersey,Technology,Accessories,90.0,1,32.4,2015-10
3225,2014-10-02,Tempe,Arizona,Technology,Phones,318.40000000000003,2,107.46,2014-10
3228,2014-10-02,Tempe,Arizona,Technology,Phones,230.376,3,20.15789999999999,2014-10
3229,2014-10-02,Tempe,Arizona,Technology,Accessories,7.16,1,-0.089500000000001,2014-10
3240,2016-11-20,Houston,Texas,Technology,Phones,122.92,7,46.095000000000006,2016-11
3244,2017-12-01,Grand Prairie,Texas,Technology,Phones,219.80000000000004,5,24.72749999999997,2017-12
3246,2017-12-10,Seattle,Washington,Technology,Accessories,49.08,3,4.907999999999998,2017-12
3250,2016-09-17,Seattle,Washington,Technology,Phones,105.584,2,7.918800000000004,2016-09
3254,2017-10-27,Chicago,Illinois,Technology,Phones,27.184,2,2.0387999999999984,2017-10
3255,2016-07-08,Seattle,Washington,Technology,Phones,107.984,1,9.448599999999995,2016-07
3262,2014-11-17,San Francisco,California,Technology,Accessories,99.98,2,7.998399999999989,2014-11
3268,2014-05-22,Decatur,Alabama,Technology,Phones,135.98,2,33.995000000000005,2014-05
3269,2014-05-22,Decatur,Alabama,Technology,Phones,44.95,1,12.586,2014-05
3270,2014-07-15,Sioux Falls,South Dakota,Technology,Accessories,2.97,3,1.3068000000000004,2014-07
3272,2015-12-27,Visalia,California,Technology,Accessories,7.92,8,3.484800000000001,2015-12
3278,2014-04-05,Alexandria,Virginia,Technology,Phones,28.99,1,8.407099999999996,2014-04
3282,2014-09-17,Raleigh,North Carolina,Technology,Accessories,47.984,2,13.1956,2014-09
3288,2015-12-13,Temecula,California,Technology,Phones,494.3760000000001,3,49.437599999999975,2015-12
3290,2015-12-13,Temecula,California,Technology,Accessories,248.85,5,27.373499999999996,2015-12
3291,2015-12-13,Temecula,California,Technology,Accessories,36.24,1,15.2208,2015-12
3306,2014-12-30,Laredo,Texas,Technology,Phones,217.58400000000003,2,19.03860000000001,2014-12
3307,2014-12-30,Laredo,Texas,Technology,Phones,328.77600000000007,3,28.7679,2014-12
3309,2014-12-30,Laredo,Texas,Technology,Accessories,47.984,2,14.395200000000004,2014-12
3330,2014-11-11,Houston,Texas,Technology,Phones,148.48,2,16.703999999999986,2014-11
3331,2014-11-11,Houston,Texas,Technology,Phones,241.176,3,15.07350000000001,2014-11
3332,2017-12-14,Chicago,Illinois,Technology,Accessories,227.976,3,28.49699999999996,2017-12
3333,2017-12-14,Chicago,Illinois,Technology,Phones,52.67999999999999,3,19.755,2017-12
3336,2017-08-21,Oakland,California,Technology,Phones,431.9680000000001,4,37.797199999999975,2017-08
3344,2016-08-27,Quincy,Massachusetts,Technology,Phones,59.97,3,28.785599999999995,2016-08
3351,2016-12-26,New York City,New York,Technology,Accessories,89.97,3,18.893699999999995,2016-12
3353,2014-09-23,San Diego,California,Technology,Phones,83.98400000000001,2,31.494,2014-09
3354,2014-07-19,Bristol,Connecticut,Technology,Phones,359.98,2,93.59480000000002,2014-07
3360,2016-05-06,Chicago,Illinois,Technology,Accessories,26.176,2,-3.272000000000002,2016-05
3376,2015-12-04,Hempstead,New York,Technology,Phones,39.96,4,10.389600000000002,2015-12
3388,2017-10-07,Charlotte,North Carolina,Technology,Phones,222.384,2,16.678799999999995,2017-10
3393,2014-08-09,Seattle,Washington,Technology,Phones,219.168,2,-43.83360000000002,2014-08
3399,2014-11-21,Richmond,Kentucky,Technology,Phones,36.99,1,9.9873,2014-11
3423,2016-05-28,Los Angeles,California,Technology,Accessories,131.6,7,7.896000000000001,2016-05
3425,2016-05-28,Los Angeles,California,Technology,Machines,558.4,2,41.88000000000002,2016-05
3453,2014-03-16,Raleigh,North Carolina,Technology,Phones,471.92,2,29.49500000000002,2014-03
3457,2017-09-16,Philadelphia,Pennsylvania,Technology,Accessories,71.976,3,19.793400000000005,2017-09
3461,2017-09-16,Philadelphia,Pennsylvania,Technology,Accessories,47.984,2,14.395200000000004,2017-09
3462,2017-11-05,Dallas,Texas,Technology,Phones,492.768,4,55.436399999999935,2017-11
3465,2017-12-03,Jacksonville,Florida,Technology,Accessories,47.992,1,7.198799999999995,2017-12
3473,2017-11-12,Columbus,Ohio,Technology,Accessories,18.544,2,3.013399999999998,2017-11
3475,2017-03-03,Dearborn Heights,Michigan,Technology,Accessories,99.98,2,42.991400000000006,2017-03
3476,2016-11-27,Overland Park,Kansas,Technology,Accessories,34.95,5,15.378000000000004,2016-11
3478,2014-08-31,Santa Fe,New Mexico,Technology,Accessories,92.52,9,18.50399999999999,2014-08
3483,2014-08-27,Springfield,Virginia,Technology,Phones,579.9499999999999,5,168.18549999999993,2014-08
3487,2016-11-30,Hickory,North Carolina,Technology,Phones,36.192,1,2.7143999999999995,2016-11
3494,2017-09-24,Saint Cloud,Minnesota,Technology,Accessories,72.0,4,12.959999999999994,2017-09
3500,2016-09-29,Mobile,Alabama,Technology,Accessories,209.97,3,71.3898,2016-09
3504,2017-04-10,Austin,Texas,Technology,Accessories,95.736,3,20.3439,2017-04
3506,2014-06-20,Plano,Texas,Technology,Phones,201.584,2,20.15840000000001,2014-06
3511,2014-06-20,Plano,Texas,Technology,Machines,418.8,2,-97.71999999999996,2014-06
3516,2016-12-20,Jackson,Mississippi,Technology,Accessories,66.30000000000001,3,8.619000000000003,2016-12
3518,2016-08-09,Fayetteville,North Carolina,Technology,Phones,44.784,2,4.478399999999999,2016-08
3523,2016-11-21,Des Moines,Iowa,Technology,Phones,404.94,3,109.33379999999998,2016-11
3524,2016-09-05,San Diego,California,Technology,Accessories,116.0,8,29.0,2016-09
3525,2016-11-24,Dallas,Texas,Technology,Phones,657.5520000000001,6,49.31639999999999,2016-11
3527,2017-12-10,Jackson,Mississippi,Technology,Phones,38.97,3,0.7794000000000008,2017-12
3529,2016-06-24,San Diego,California,Technology,Phones,38.24,4,-9.56,2016-06
3530,2015-09-17,Orlando,Florida,Technology,Accessories,87.168,3,10.895999999999988,2015-09
3533,2014-04-18,Los Angeles,California,Technology,Machines,287.968,4,97.1892,2014-04
3553,2016-03-29,Chicago,Illinois,Technology,Phones,812.736,8,60.95519999999996,2016-03
3556,2014-03-23,Los Angeles,California,Technology,Phones,604.752,6,37.797000000000025,2014-03
3560,2017-11-07,San Francisco,California,Technology,Accessories,439.8,4,145.134,2017-11
3569,2017-07-03,Seattle,Washington,Technology,Accessories,59.98,2,26.391200000000005,2017-07
3572,2017-07-03,Seattle,Washington,Technology,Phones,7.992000000000001,1,2.6973,2017-07
3598,2014-09-09,Philadelphia,Pennsylvania,Technology,Accessories,64.70400000000001,6,-4.852800000000002,2014-09
3600,2014-09-09,Philadelphia,Pennsylvania,Technology,Phones,135.516,1,-31.620400000000004,2014-09
3601,2017-06-26,Denver,Colorado,Technology,Accessories,431.92800000000005,9,64.78919999999995,2017-06
3612,2016-11-29,Dallas,Texas,Technology,Accessories,58.416,2,16.794600000000003,2016-11
3614,2015-12-03,Philadelphia,Pennsylvania,Technology,Accessories,36.784,2,10.5754,2015-12
3619,2017-09-04,Los Angeles,California,Technology,Phones,5.5600000000000005,1,1.7374999999999998,2017-09
3622,2016-09-22,Smyrna,Tennessee,Technology,Phones,63.93600000000001,8,5.5944,2016-09
3628,2017-05-19,San Francisco,California,Technology,Accessories,36.32,1,10.895999999999995,2017-05
3635,2016-11-10,Springfield,Ohio,Technology,Phones,41.958,7,-9.7902,2016-11
3641,2016-11-10,Springfield,Ohio,Technology,Accessories,178.92000000000002,7,-29.074500000000008,2016-11
3651,2017-12-09,Detroit,Michigan,Technology,Accessories,104.88,6,41.952000000000005,2017-12
3657,2017-09-08,Dublin,Ohio,Technology,Accessories,9.096,1,1.7054999999999998,2017-09
3662,2016-06-13,Jackson,Michigan,Technology,Phones,377.97,3,94.4925,2016-06
3667,2014-12-08,Salem,Oregon,Technology,Phones,52.67999999999999,3,19.755,2014-12
3691,2015-10-30,Denver,Colorado,Technology,Machines,59.99400000000001,2,-45.9954,2015-10
3692,2015-10-30,Denver,Colorado,Technology,Copiers,439.992,1,164.997,2015-10
3693,2015-10-30,Denver,Colorado,Technology,Phones,87.96,5,30.786,2015-10
3700,2017-11-13,Yonkers,New York,Technology,Accessories,163.96,4,70.50280000000001,2017-11
3710,2014-11-23,Mesquite,Texas,Technology,Accessories,5.5440000000000005,7,1.663200000000001,2014-11
3713,2017-04-21,Seattle,Washington,Technology,Accessories,11.54,1,3.462,2017-04
3719,2016-09-19,Columbus,Georgia,Technology,Accessories,249.95,5,107.4785,2016-09
3732,2015-09-18,Clinton,Maryland,Technology,Phones,499.99,1,129.99740000000003,2015-09
3737,2016-03-17,Newark,Delaware,Technology,Phones,129.98,2,62.3904,2016-03
3739,2016-12-09,Jackson,Michigan,Technology,Phones,10.9,1,3.0520000000000005,2016-12
3740,2016-12-09,Jackson,Michigan,Technology,Accessories,59.98,2,25.1916,2016-12
3768,2015-12-08,Houston,Texas,Technology,Phones,119.96,5,11.996000000000002,2015-12
3773,2014-08-06,Columbia,South Carolina,Technology,Accessories,62.91,3,22.6476,2014-08
3775,2014-04-11,Miami,Florida,Technology,Accessories,383.97600000000006,3,81.59490000000001,2014-04
3777,2014-04-11,Miami,Florida,Technology,Accessories,335.944,7,41.993,2014-04
3779,2017-11-30,Miami,Florida,Technology,Phones,71.976,3,8.99699999999999,2017-11
3781,2014-11-16,Manhattan,Kansas,Technology,Phones,273.96,2,10.958399999999983,2014-11
3782,2015-07-09,Philadelphia,Pennsylvania,Technology,Phones,269.982,3,40.4973,2015-07
3785,2017-07-31,Fort Lauderdale,Florida,Technology,Accessories,41.42400000000001,2,8.284799999999997,2017-07
